14,097374812073554; 125,69677344743837
13,611657222157973; 130,03931999537411
14,756562969816123; 137,66046027523993
16,48548629582514; 150,17925292008786
15,490921706950385; 156,69018156586097
20,84537990054354; 160,00925176361739
20,359662310627964; 164,3517983115531
18,31849196253036; 172,48178559037814
17,838556724875684; 177,36787325083841
18,93720365444663; 180,64068463050768
16,31779808025905; 184,4165606568752
14,76234532207702; 188,2040013877645
13,224239620677693; 193,62206545622757
11,657222157973866; 196,32242396206775
9,58135769631086; 201,1911645657453
10,680004625881807; 204,46397594541457
11,77286920319186; 207,19324621255925
14,455880652249334; 209,39632242396203
15,554527581820285; 212,6691338036313
18,763733086619638; 214,33445125477039
21,446744535677112; 216,5375274661732
19,336185960448713; 218,14502139470332
20,45217994680236; 223,04845611194628
23,140973748120736; 225,7950734358737
22,65525615820516; 230,13761998380937
22,14640915924598; 232,30600208164677
24,80629119925986; 232,33491384295127
28,009714351798312; 233,45669018156582
30,669596391812195; 233,48560194287032
32,28287267260322; 235,13357233722672
31,774025673644037; 237,30195443506415
31,808719787209437; 240,5632011102116
32,93049612582399; 246,01017693997915
34,561119463397716; 249,28877067190928
31,90123742338383; 249,25985891060478
28,697814270845384; 248,13808257199025
29,83115531398173; 254,67214062680694
30,92401989129178; 257,4014108939516
32,49103735399561; 254,70105238811144
36,22065456227594; 255,2850699664623
39,97340117959987; 258,0432519949115
44,217647739100265; 257,0024285879495
45,7788828495432; 253,75852896958477
47,8836590725107; 251,60749392853006
47,860529663467105; 249,43332947843174
52,65988204001388; 250,572452873829
54,770440615242286; 248,9649589452989
59,53509887822367; 246,84283566554868
62,72695732624033; 246,87752977911407
66,44500982999885; 246,37446513241582
68,52665664392275; 242,0492656412628
70,71816815080375; 248,05134728807673
72,34300913611656; 250,7863999074823
76,0610616398751; 250,283335260784
81,40395512894646; 252,5153232334913
85,67711344975137; 254,19220538915224
89,4414247715971; 258,03746964265054
94,21764773910027; 257,0024285879495
96,38024748467677; 260,28680467214053
101,70579391696543; 260,8881693072741
106,53984040707762; 265,2885393778188
112,96981612119812; 269,7062565051462
120,39435642419338; 267,6130449867005
125,66786168613393; 263,3225396091129
133,17335492078178; 268,8389036660112
132,19035503642883; 276,43691453683346
134,89649589452992; 280,81415519833456
129,64033768937207; 286,7352839134959
131,2767433792067; 290,55741875795064
136,59650745923443; 290,61524228055964
139,26795420377013; 291,73123626691324
140,27986584942758; 286,8509309587139
144,55302417023248; 288,5278131143748
149,37550595582286; 291,84110095987035
154,70105238811152; 292,4424655950039
157,4303226552562; 298,99387070660333
157,5170579391697; 307,146987394472
164,98207470799125; 308,85856366369825
169,7582976754944; 307,8235226089972
175,04336764195676; 304,6200994564588
177,66855556840528; 301,3877645426158
182,45056088816935; 300,89626460043934
182,92471377356313; 295,46663582745447
182,8553255464323; 288,9441424771596
187,62576616167462; 287,3655603099339
191,36116572221582; 288,49311900080943
195,08500057823525; 288,5335954666357
198,8088354342547; 288,574071932462
197,25338267607268; 292,36151266335133
200,9425234185267; 289,14074245403015
202,48641147218692; 284,2662194980917
201,90239389383606; 279,3685671331096
202,92008789175438; 275,0318029374348
203,41737018619176; 271,77633861454825
205,5105817046375; 268,53822134844444
202,8102231987973; 264,7045217994679
200,6418411009599; 260,87660460275225
204,8860876604603; 259,83578119579033
201,64218804209557; 254,90921706950377
206,41262865733785; 253,33063490227812
207,4303226552562; 248,99387070660333
209,00312247022092; 246,8370533132877
207,89869318838907; 243,0207008210939
207,85243437030186; 238,6723719208973
207,81195790447558; 234,86758413322525
206,69596391812192; 229,9641494159823
210,37932230831507; 226,19983809413657
213,03920434832895; 226,22874985544107
213,50179252920094; 219,71203885740704
213,45553371111373; 215,36370995721046
215,5256158205158; 209,95142824100833
218,1565860992252; 207,26263443968995
218,1276743379207; 204,54492887706706
216,49126864808608; 200,72279403261234
222,86920319185847; 200,24864114721856
231,3287845495548; 195,44928877067179
236,1165722215798; 195,50132994101986
241,96831270961033; 195,56493581588978
245,11391233953978; 191,25130102925857
246,13160633745812; 186,91453683358375
253,0241702324506; 184,81554296287717
259,93986353648665; 184,89071354226886
259,87625766161676; 178,91176130449853
266,78038626113107; 177,89984965884108
271,5334798195907; 174,6906441540417
273,701861917428; 178,51856135075735
280,10870822250496; 180,76211402798643
283,27165490921703; 178,07910257892894
285,4516017115763; 182,99410200069372
288,65502486411475; 184,11587833930827
293,98635364866425; 185,26078408696642
296,6115415751128; 182,02844917312345
294,9751358852781; 178,20631432866873
296,5248062911993; 173,87533248525483
300,22551173817516; 171,74164450098283
304,961258239852; 166,90181565860973
305,44119347750666; 162,01572799814946
306,979299178906; 156,59766392968646
305,8690875448132; 152,23777032496804
309,0378165837863; 150,09829998843512
313,26471608650405; 147,42685324389947
311,08476928414484; 142,5118538221347
312,62865733780507; 137,63733086619624
315,224933502949; 131,6872903897304
314,1147218688563; 127,32739678501198
310,85925754596974; 121,31375043367626
304,97860529663467; 118,53243899618349
299,08638834277787; 114,66404533364155
291,6155892216954; 112,40892795189069
288,92679542037706; 109,66231062796331
286,74106626575696; 104,203770093674
289,9618364750781; 106,95616976986224
292,06661269804556; 104,80513472880753
293,078524343703; 99,92482942060815
290,35503642881923; 93,91696542153335
287,1631779808026; 93,88227130796795
286,6080721637563; 91,70232450560874
282,3580432519949; 92,1996068000461
278,6515554527582; 93,78975367179356
278,6168613391928; 90,52850699664609
274,3494853706488; 89,39516595350977
270,04741528853936; 85,00057823522596
270,0069388227131; 81,19579044755395
266,23684514860645; 76,80698508153105
264,58887475425007; 71,89776801202714
262,43205736093444; 69,15693304036068
261,8769515438881; 66,97698623800147
260,77252226205627; 63,1606337458077
263,94703365329013; 61,56470452179934
259,13611657222157; 59,33849890135292
255,4296287729849; 60,92864577310036
